GenoWGS	Group	Female	Male	HeadingDate	PlantHeight	GrainYield
ZF373	line	ZF373	ZF373	150.946977095031	88.9957069032725	9.77794822550683
ZF374	line	ZF374	ZF374	149.045109904931	99.5280456394992	9.67549838694592
ZF375	line	ZF375	ZF375	146.813090286064	89.4777880252015	9.0799629353277
ZF376	line	ZF376	ZF376	146.285876110823	87.3607477782975	9.11685450930409
ZF377	line	ZF377	ZF377	151.926701792409	78.0217734574578	9.01999944051708
ZF378	line	ZF378	ZF378	152.227864376553	89.5539963897289	9.42040310607393
ZF379	line	ZF379	ZF379	152.574097313926	82.7387938841176	9.44747881406247
ZF380	line	ZF380	ZF380	152.889253211677	77.5439690475022	8.99098932095892
ZF381	line	ZF381	ZF381	154.127332755032	88.7328899490594	9.56950232934574
ZF382	line	ZF382	ZF382	150.777308699378	77.1803888978306	9.44770098239218
ZF383	line	ZF383	ZF383	153.074170818899	85.518642374996	9.53381384905498
ZF384	line	ZF384	ZF384	152.837582866104	78.1022414229652	9.4536619589793
ZF385	line	ZF385	ZF385	155.277315205389	79.8602750552494	8.9028185262684
ZF386	line	ZF386	ZF386	154.190822113215	87.1159838983927	9.96853311029473
ZF388	line	ZF388	ZF388	153.564040487812	78.4661034637087	9.97922866669663
ZF389	line	ZF389	ZF389	148.801563763119	85.5272564848179	9.86721683665083
ZF390	line	ZF390	ZF390	153.074800217592	78.6503558813887	9.14410145113589
ZF391	line	ZF391	ZF391	150.962318099989	85.0277219242171	9.87149342945642
ZF392	line	ZF392	ZF392	152.744490379367	82.8703598246907	9.84575340212623
ZF393	line	ZF393	ZF393	152.504612223146	80.8662676391195	10.1153579834566
ZF394	line	ZF394	ZF394	152.433523456059	88.8308857062208	10.0417224475198
ZF395	line	ZF395	ZF395	153.155407521439	82.4858576930683	9.11854801101675
ZF396	line	ZF396	ZF396	152.256774155238	80.5692828824728	10.4110504566985
ZF397	line	ZF397	ZF397	152.877539955176	79.1948510561569	9.06753498890784
ZF398	line	ZF398	ZF398	153.1311901167	77.9554971701973	9.51785104764336
ZF399	line	ZF399	ZF399	151.650960347916	77.0351682221078	9.70986760029191
ZF400	line	ZF400	ZF400	150.529522850425	80.7578004705768	9.58031575360062
ZF401	line	ZF401	ZF401	146.687278147826	78.8779392577245	9.43582654760995
ZF402	line	ZF402	ZF402	147.524963344898	81.3610316337053	10.0279067156154
ZF403	line	ZF403	ZF403	146.995170311816	78.2377080829101	9.1083114350264
ZF404	line	ZF404	ZF404	152.403794704449	80.6418910374149	9.56530228922843
ZF405	line	ZF405	ZF405	147.806320916879	76.1467455838895	9.87272296710023
ZF407	line	ZF407	ZF407	153.878513292753	81.8234969759383	10.1700952659495
ZF408	line	ZF408	ZF408	152.097982511396	84.9977065294727	9.69342399457161
ZF409	line	ZF409	ZF409	151.814956107992	82.2043452293665	9.35135897178456
ZF410	line	ZF410	ZF410	153.576777012665	79.4149776079887	9.73395786554642
ZF412	line	ZF412	ZF412	150.790889458731	79.4027460832673	9.81159956029249
ZF413	line	ZF413	ZF413	152.82837774338	84.843281730321	8.41408854219347
ZF414	line	ZF414	ZF414	152.285641425269	88.7760926691649	9.97047128354298
ZF415	line	ZF415	ZF415	154.615914061375	82.6142240766161	9.85572690082979
ZF418	line	ZF418	ZF418	153.285692987027	83.4066157149047	9.31398968581212
ZF419	line	ZF419	ZF419	152.442065496411	81.6533489236139	9.37647582337572
ZF420	line	ZF420	ZF420	147.80978963706	74.7422078496478	9.52388841219473
ZF421	line	ZF421	ZF421	151.768653370302	78.7208438057658	9.69069847867677
ZF422	line	ZF422	ZF422	152.282965970978	70.545989655136	9.08825158304955
ZF423	line	ZF423	ZF423	154.958549896371	75.0818085918526	9.30869000096073
ZF424	line	ZF424	ZF424	152.854551912547	72.624924961828	9.10627343538687
ZF425	line	ZF425	ZF425	149.504150492625	77.2168203590387	9.33011845604898
ZF426	line	ZF426	ZF426	151.816163597162	88.8293097244103	9.77414554542075
ZF427	line	ZF427	ZF427	151.339352879724	75.7346172883403	10.2309020619195
ZF428	line	ZF428	ZF428	153.296702270304	75.5701521606487	9.53639797413897
ZF429	line	ZF429	ZF429	153.184401789243	87.1072701013727	9.67272333778685
ZF430	line	ZF430	ZF430	151.291176653809	85.8456132939732	9.22108261323525
ZF431	line	ZF431	ZF431	153.157607722166	78.2015819767034	9.66822912263584
ZF432	line	ZF432	ZF432	151.738570788626	84.9595189781964	9.48626299791957
ZF433	line	ZF433	ZF433	153.570471713673	74.6539310658348	8.7544747561954
ZF434	line	ZF434	ZF434	152.795213663239	87.1304595219267	8.99142628400846
ZF435	line	ZF435	ZF435	152.086026406853	83.7711138262693	8.96832697957359
ZF436	line	ZF436	ZF436	152.69137547846	77.1363567152525	9.08662326050936
ZF437	line	ZF437	ZF437	154.083491137476	80.2685728717479	8.77549084860602
ZF439	line	ZF439	ZF439	152.432253776548	83.2664849695555	9.63389280669085
ZF440	line	ZF440	ZF440	152.420829816727	91.0449657985065	9.48043176192519
ZF441	line	ZF441	ZF441	151.133477913913	83.4393228250721	9.51425090260306
ZF442	line	ZF442	ZF442	151.854447460717	87.1199148567978	9.23851456073351
ZF444	line	ZF444	ZF444	146.886016729881	75.815113634954	9.25729788429267
ZF445	line	ZF445	ZF445	148.221795451376	81.2382879672265	9.65839552115485
ZF446	line	ZF446	ZF446	152.264277938652	84.2227423354753	9.39535868730286
ZF447	line	ZF447	ZF447	151.743577301887	91.9464273390023	9.30780589144462
ZF448	line	ZF448	ZF448	152.098565481163	75.9978274860419	9.55820448697338
ZF449	line	ZF449	ZF449	150.115054371439	87.4639555134676	9.436690270522
ZF450	line	ZF450	ZF450	152.200457799239	82.9038765196692	9.57398237449533
ZF451	line	ZF451	ZF451	150.745217190028	76.6205981568859	9.49629652561582
ZF453	line	ZF453	ZF453	151.956757545106	82.6905968790767	9.3105791776713
ZF454	line	ZF454	ZF454	152.612484837919	78.1205183699262	8.56990916507279
ZF455	line	ZF455	ZF455	147.901037592578	83.8599057496128	9.3962153717338
ZF456	line	ZF456	ZF456	151.276724606653	83.7192751405577	9.53117422704669
ZF457	line	ZF457	ZF457	152.915454853177	76.8938981037379	9.2487018857186
ZF458	line	ZF458	ZF458	151.91525216811	86.3733949181861	9.54313855854596
ZF459	line	ZF459	ZF459	152.798884520321	76.0426911754685	9.25976762985403
ZF460	line	ZF460	ZF460	151.974626045805	80.9505977962859	9.21365530766053
ZF461	line	ZF461	ZF461	152.796516436494	85.2932592441243	9.4476255919064
ZF462	line	ZF462	ZF462	150.153407939415	79.5785849175288	9.34371616181869
ZF463	line	ZF463	ZF463	146.577321067775	72.7289531908523	9.37108034682615
ZF464	line	ZF464	ZF464	146.075058759842	69.5535723886421	8.96560049638571
ZF465	line	ZF465	ZF465	147.776801527389	80.4684385795014	9.52323969825061
ZF466	line	ZF466	ZF466	152.028522807906	69.5685497606621	9.59216109861353
ZF467	line	ZF467	ZF467	153.512412742698	67.0497206530186	9.03397702364225
ZF468	line	ZF468	ZF468	151.806512635429	77.4777848662202	9.31067452337924
ZF469	line	ZF469	ZF469	152.442386046138	82.2497146222648	9.82601671121396
ZF470	line	ZF470	ZF470	151.51608902961	81.9910926051529	9.51372392065359
ZF471	line	ZF471	ZF471	152.314797835	76.3332052473419	9.13315449530687
ZF472	line	ZF472	ZF472	149.182509750865	76.7193010622449	9.58573009973002
ZF473	line	ZF473	ZF473	152.049540939585	72.079399654402	8.95022215528658
ZF474	line	ZF474	ZF474	151.026853717184	75.4742875907533	9.59316737153271
ZF475	line	ZF475	ZF475	151.585581907658	77.1706229324047	9.31117359974235
ZF476	line	ZF476	ZF476	151.712696645093	79.4419363194257	9.46939936569574
ZF477	line	ZF477	ZF477	151.579419081622	76.6706347944519	9.4085556509087
ZF478	line	ZF478	ZF478	153.594826769107	80.0614329094013	9.29409063965968
ZF479	line	ZF479	ZF479	152.759142231938	107.651434460459	9.23280719212887
ZF480	line	ZF480	ZF480	152.221332895153	79.9353212182136	9.17784687204368
ZF481	line	ZF481	ZF481	149.454010289045	81.6423772269348	9.65811102163398
ZF482	line	ZF482	ZF482	148.472555055391	76.4949133515907	9.0909217040363
ZF483	line	ZF483	ZF483	150.83145131282	84.4930986972625	9.31693847413714
ZF485	line	ZF485	ZF485	147.475209337477	88.6176479789437	9.12539706364258
ZF486	line	ZF486	ZF486	145.767427355375	87.5282292736068	8.60366603664498
ZF487	line	ZF487	ZF487	152.631897738998	84.1596076663279	9.6789325895184
ZF488	line	ZF488	ZF488	152.943938853126	78.8825486739138	9.46669346430573
ZF489	line	ZF489	ZF489	152.649763500758	90.1520508282402	9.66571938146594
ZF490	line	ZF490	ZF490	147.728293816648	88.6972797913624	9.35994351673493
ZF491	line	ZF491	ZF491	149.304338313943	88.2746845324448	9.681976205267
ZF492	line	ZF492	ZF492	148.957556046177	98.8764142014966	8.94394208352097
ZF493	line	ZF493	ZF493	152.183092229316	80.3581213232714	9.12112088059858
ZF494	line	ZF494	ZF494	152.624106974315	83.2844326341943	9.16397124150093
ZF495	line	ZF495	ZF495	152.086056623326	80.747795237936	9.69580462194837
ZF496	line	ZF496	ZF496	152.192503017832	81.8740905257674	8.58920303423836
ZF497	line	ZF497	ZF497	152.849360821415	77.9278141756349	9.12482759551198
ZF498	line	ZF498	ZF498	151.570658327001	82.9111101726376	9.47987093050746
ZF499	line	ZF499	ZF499	153.014964440795	76.1851662717232	9.43963339227139
ZF500	line	ZF500	ZF500	149.597611575995	93.0988031659947	9.66086480723975
ZM002	line	ZM002	ZM002	147.977805375415	83.1881422996175	8.66900388311702
ZM005	line	ZM005	ZM005	154.081957293235	81.228274398435	9.53755506568155
ZM007	line	ZM007	ZM007	152.757769868392	85.4736683380662	9.56924681647594
ZM008	line	ZM008	ZM008	152.017573129488	78.8665106214196	9.44511406048304
ZM011	line	ZM011	ZM011	152.686100457976	84.8302742497717	9.35461270663394
ZM012	line	ZM012	ZM012	153.484312995103	93.4443526686253	9.24762752973452
ZM013	line	ZM013	ZM013	153.093563900981	95.4075609038238	8.84724264281399
ZM014	line	ZM014	ZM014	153.268670011472	91.9204418377193	8.14530402572225
ZM015	line	ZM015	ZM015	149.622753830793	92.0474809088516	9.1541144747169
ZM016	line	ZM016	ZM016	153.599466139798	79.4915652699296	9.01863846901339
ZM017	line	ZM017	ZM017	151.72166092336	87.6797063391156	9.42403494908329
ZM018	line	ZM018	ZM018	151.497582410044	85.1953807461392	9.00255579771039
ZM019	line	ZM019	ZM019	153.307547282896	87.1470610928843	9.15694598119033
ZM020	line	ZM020	ZM020	152.751309214825	84.1423413238451	8.92836651552323
ZM021	line	ZM021	ZM021	151.793726566004	78.8706165072902	8.57351352990272
ZM022	line	ZM022	ZM022	151.109975270683	88.4888813359931	9.56388053420978
ZM023	line	ZM023	ZM023	153.617289822804	89.6564785739796	9.47720891508044
ZM024	line	ZM024	ZM024	153.068090392732	86.9909773600029	9.06493445396524
ZM025	line	ZM025	ZM025	152.101563796935	90.6068776481295	9.26972769437164
ZM026	line	ZM026	ZM026	150.962552414296	87.8704928473988	9.21590481013655
ZM027	line	ZM027	ZM027	153.086008440537	88.2871634689641	9.01968878981434
ZM028	line	ZM028	ZM028	151.132603625577	90.1394005091449	9.09029046357613
ZM029	line	ZM029	ZM029	151.323994219305	84.9076251334516	9.24504700020968
ZM030	line	ZM030	ZM030	151.630618767963	91.3697758862041	9.20563848886049
ZM031	line	ZM031	ZM031	151.577036287594	91.3250788531726	9.29475144869267
ZM032	line	ZM032	ZM032	152.494377545546	91.3185110095225	8.33136790123781
ZM033	line	ZM033	ZM033	150.835404020198	86.3600273426484	8.89491592904817
ZM035	line	ZM035	ZM035	153.069014691029	91.5400533999163	9.28786802404904
ZM039	line	ZM039	ZM039	154.086252119871	92.0503965828309	9.29108042263842
ZM041	line	ZM041	ZM041	152.638569890033	89.5807124825024	9.6746620476233
ZM310	line	ZM310	ZM310	152.659829959108	85.2641263312808	9.1027869149045
ZM312	line	ZM312	ZM312	154.413789738163	86.9830197339342	8.3124490838151
ZM313	line	ZM313	ZM313	154.654928029858	80.2545248840263	9.36854875539555
ZM314	line	ZM314	ZM314	152.248969446844	81.593457327448	9.47163622059746
ZM315	line	ZM315	ZM315	153.214538745115	82.281531470522	9.21197085162445
ZM316	line	ZM316	ZM316	150.640079064785	88.3734759790707	9.06240406851363
ZM317	line	ZM317	ZM317	153.483930955663	86.3128697769558	9.30772025357353
ZM318	line	ZM318	ZM318	150.975162121349	90.6932232331341	9.32869210045659
ZM319	line	ZM319	ZM319	151.926616584837	89.456565207888	9.54116083258208
ZM320	line	ZM320	ZM320	151.345662559407	87.7818950044032	8.96845907005346
ZM321	line	ZM321	ZM321	153.134537800677	87.2007967572511	9.27168688023921
ZM322	line	ZM322	ZM322	152.869552458075	84.5759609989362	9.70416532277027
ZM323	line	ZM323	ZM323	151.223991508843	88.8674987940444	9.19307473531381
ZM324	line	ZM324	ZM324	152.168424460538	95.8536018743805	9.61940691472789
ZM325	line	ZM325	ZM325	151.825599416016	86.6164806003883	9.10624798374321
ZM326	line	ZM326	ZM326	154.21257213401	82.7768940826898	9.02188032331343
ZM327	line	ZM327	ZM327	152.785238352377	78.9511213821789	9.33267272271298
ZM328	line	ZM328	ZM328	152.015890575441	82.0497328504944	9.02107105200212
ZM329	line	ZM329	ZM329	153.793838926191	80.4590387309984	9.43465341470185
ZM330	line	ZM330	ZM330	154.02955985194	78.22582603413	9.55902961364978
ZM331	line	ZM331	ZM331	153.596956597279	82.5463675512316	9.19233567568286
ZM332	line	ZM332	ZM332	152.067160318094	85.2056471326652	9.24129902217965
ZM333	line	ZM333	ZM333	150.818800463604	85.9080086901869	9.17200444004534
ZM334	line	ZM334	ZM334	151.299809605988	88.6704199529603	9.55723739805087
ZM335	line	ZM335	ZM335	152.369622775511	88.8401804749341	9.42901505802591
ZM336	line	ZM336	ZM336	151.650941398664	83.8502751937647	9.28842422143763
ZM337	line	ZM337	ZM337	152.671221935351	82.2500946454935	9.19835661113403
F097_x_F104	hybrid	F097	F104	152.751247612865	83.0532255639299	9.5766707980796
F097_x_M006	hybrid	F097	M006	152.619901242774	95.8039413658202	10.4852724335563
F097_x_M012	hybrid	F097	M012	152.814047742903	93.8567815594445	10.2578689627081
F097_x_M013	hybrid	F097	M013	151.6109423427	92.2043173104562	10.233138556785
F097_x_M014	hybrid	F097	M014	151.635344016426	89.3456758254657	10.7234794326158
F097_x_M015	hybrid	F097	M015	152.838248264509	87.7849635002203	10.4400198585805
F097_x_ZF119	hybrid	F097	ZF119	152.336849011806	87.9171626212571	10.4233707484365
F097_x_M001	hybrid	F097	M001	152.662459778373	95.5217518542516	10.9816360857439
F097_x_M002	hybrid	F097	M002	151.639284279926	95.3711095367732	10.7553515706894
F097_x_M003	hybrid	F097	M003	152.570746322844	93.4322634010047	9.68361701636131
F097_x_M004	hybrid	F097	M004	152.604739443766	97.9178149114941	9.93827294429169
F097_x_M005	hybrid	F097	M005	151.634959007898	99.689628475341	10.9399114008976
F097_x_M007	hybrid	F097	M007	153.175044546414	97.3335048874738	10.552285917094
F097_x_M008	hybrid	F097	M008	151.775598712618	97.4010291998471	10.9249469115789
F097_x_M009	hybrid	F097	M009	151.810130808468	92.9509309501408	10.4016737984587
F097_x_M010	hybrid	F097	M010	153.025710313179	94.9157212487891	10.9621519760281
F097_x_M011	hybrid	F097	M011	152.875277913841	92.0080050820861	10.4696432910259
F097_x_ZM007	hybrid	F097	ZM007	152.729215333378	86.4359364735985	10.28877166833
F097_x_ZM011	hybrid	F097	ZM011	151.663854741021	90.6211897022625	9.90122286781027
F097_x_ZM012	hybrid	F097	ZM012	152.105639193935	95.709944846966	10.2183385975117
F097_x_ZM014	hybrid	F097	ZM014	151.545528304527	93.9788725790011	10.1812441909164
F097_x_ZM016	hybrid	F097	ZM016	152.746728505399	86.4943645118657	9.91594576068155
F097_x_ZM019	hybrid	F097	ZM019	152.266260473676	89.3622044838774	10.2370908992457
F097_x_ZM020	hybrid	F097	ZM020	152.391661716689	87.61294780789	9.74216205770184
F097_x_ZM022	hybrid	F097	ZM022	151.955597666145	92.6329466697756	10.1188866865825
F097_x_ZM024	hybrid	F097	ZM024	151.63683845904	89.7836658140104	10.54919656269
F097_x_ZM026	hybrid	F097	ZM026	151.47330424194	87.7529980122248	10.4181078657295
F097_x_ZM028	hybrid	F097	ZM028	151.383343508633	92.564074023977	10.5212744858018
F097_x_ZM030	hybrid	F097	ZM030	151.805289967756	87.9623403607698	10.4618061892365
F097_x_ZM039	hybrid	F097	ZM039	151.956611207741	94.0919177238005	10.2476980417866
F097_x_ZM041	hybrid	F097	ZM041	152.148953814055	92.2510953975809	10.4375923869809
F102_x_M013	hybrid	F102	M013	150.163305726039	102.384004356108	11.0498834889529
F102_x_M014	hybrid	F102	M014	151.418082862655	98.5083710695771	10.8130814683355
F102_x_M015	hybrid	F102	M015	151.940943230844	95.1525704726804	10.5663648211517
F102_x_ZF119	hybrid	F102	ZF119	151.565276953352	91.5673378820363	10.4772175773938
F102_x_ZM005	hybrid	F102	ZM005	151.879792409051	90.5402383259702	10.7174894923465
F102_x_ZM007	hybrid	F102	ZM007	152.269647293454	90.0331446446595	10.4934980792324
F102_x_ZM008	hybrid	F102	ZM008	151.848185932744	90.2355292167266	10.400460684706
F104_x_M012	hybrid	F104	M012	151.819582882099	93.4153362152557	9.86107671991306
F104_x_M013	hybrid	F104	M013	149.912841869717	92.4025443503842	10.4639237273847
F104_x_M014	hybrid	F104	M014	150.472065341784	92.1324313055545	10.3083743312436
F104_x_M015	hybrid	F104	M015	150.359464798275	89.2930897545582	9.91508342629439
F104_x_ZF119	hybrid	F104	ZF119	153.595572635633	86.2075252146162	9.90515903358522
F104_x_ZF131	hybrid	F104	ZF131	150.664988662407	86.1956976575602	10.158148286914
F104_x_ZF443	hybrid	F104	ZF443	149.071567604082	85.5475648478435	9.585534415556
F104_x_M003	hybrid	F104	M003	150.728433065324	92.7550189755452	10.1680241643269
F104_x_M004	hybrid	F104	M004	150.585062403379	93.4022409239687	9.69400468052934
F104_x_M009	hybrid	F104	M009	149.756956516153	93.2374780254009	10.3129002000869
F104_x_M010	hybrid	F104	M010	150.938051030739	96.5107419821702	10.2128229475267
F104_x_ZF002	hybrid	F104	ZF002	149.220362637392	86.1636356631217	9.75107696663058
F104_x_ZF010	hybrid	F104	ZF010	148.111377608649	92.5579793201221	8.78930130540702
F104_x_ZF018	hybrid	F104	ZF018	152.448054173426	82.7651997886188	9.42380669102757
F104_x_ZF019	hybrid	F104	ZF019	151.017132118249	85.3298333928676	9.62556073336517
F104_x_ZF026	hybrid	F104	ZF026	150.823642151036	86.9969328626991	9.59972772943972
F104_x_ZF030	hybrid	F104	ZF030	151.047005833454	80.3009761179208	9.98403515852171
F104_x_ZF037	hybrid	F104	ZF037	152.328178727057	82.5920385781015	9.93953395660629
F104_x_ZF044	hybrid	F104	ZF044	151.101172047433	88.9532805915014	9.99090982845768
